Marker_Name,scaffold_ID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,LG,genetic_position,Freq
RosBREED_snp_tart_cherry_f_Pp3_21310675,HiC_scaffold_8,97.06,204,5,1,1,204,29438152,29438354,9.00E-93,342,204,3,76.53,2
RosBREED_snp_tart_cherry_f_Pp3_21310675,HiC_scaffold_7,96.57,204,6,1,1,204,29192582,29192784,4.00E-91,337,204,3,76.53,2
RosBREED_snp_tart_cherry_f_Pp4_00178388,HiC_scaffold_12,97.07,205,2,2,3,204,337438,337641,9.00E-93,342,204,4,1.88,2
RosBREED_snp_tart_cherry_f_Pp4_00178388,HiC_scaffold_11,95.12,205,3,3,3,204,241156,241356,5.00E-85,316,204,4,1.88,2
RosBREED_snp_tart_cherry_f_Pp4_00726273,HiC_scaffold_10,94.12,204,4,3,1,204,595148,595343,4.00E-81,303,204,4,6.07,4
RosBREED_snp_tart_cherry_f_Pp4_00726273,HiC_scaffold_12,93.14,204,6,6,1,204,948773,948968,9.00E-78,292,204,4,6.07,4
RosBREED_snp_tart_cherry_f_Pp4_02018251,HiC_scaffold_10,96.53,202,6,1,1,202,2422505,2422705,5.00E-90,333,204,4,6.69,3
RosBREED_snp_tart_cherry_f_Pp4_02018251,HiC_scaffold_11,97.06,204,5,1,1,204,2464103,2464305,9.00E-93,342,204,4,6.69,3
RosBREED_snp_tart_cherry_f_Pp4_02018251,HiC_scaffold_12,97.06,204,5,1,1,204,2289309,2289511,9.00E-93,342,204,4,6.69,3
RosBREED_snp_tart_cherry_f_Pp4_02258698,HiC_scaffold_12,96.57,204,6,1,1,204,2605770,2605972,4.00E-91,337,204,4,6.8,3
RosBREED_snp_tart_cherry_f_Pp4_02258698,HiC_scaffold_11,94.61,204,4,3,1,204,2736679,2736875,9.00E-83,309,204,4,6.8,3
RosBREED_snp_tart_cherry_f_Pp4_02258698,HiC_scaffold_10,97.03,202,5,1,3,204,2666902,2667102,1.00E-91,339,204,4,6.8,3
RosBREED_snp_tart_cherry_f_Pp4_02451708,HiC_scaffold_10,97.18,177,5,0,28,204,2890845,2891021,6.00E-80,300,204,4,6.9,3
RosBREED_snp_tart_cherry_f_Pp4_02451708,HiC_scaffold_12,94.74,190,6,4,18,204,2810202,2810390,9.00E-78,292,204,4,6.9,3
RosBREED_snp_tart_cherry_f_Pp4_02451708,HiC_scaffold_11,91.01,178,5,2,27,204,2976907,2977073,7.00E-59,230,204,4,6.9,3
RosBREED_snp_tart_cherry_f_Pp4_02604396,HiC_scaffold_11,96.08,204,4,2,1,204,3051311,3051510,7.00E-89,329,204,4,7.01,3
RosBREED_snp_tart_cherry_f_Pp4_02604396,HiC_scaffold_12,95.59,204,5,4,1,204,2984172,2984371,3.00E-87,324,204,4,7.01,3
RosBREED_snp_tart_cherry_f_Pp4_02604396,HiC_scaffold_10,94.95,198,5,3,1,197,3036098,3036291,1.00E-81,305,204,4,7.01,3
RosBREED_snp_tart_cherry_f_Pp4_03188480,HiC_scaffold_11,96.53,202,6,1,1,202,3765877,3766077,5.00E-90,333,204,4,7.84,3
RosBREED_snp_tart_cherry_f_Pp4_03188480,HiC_scaffold_10,97.52,202,4,1,1,202,3722811,3723011,3.00E-93,344,204,4,7.84,3
RosBREED_snp_tart_cherry_f_Pp4_03188480,HiC_scaffold_12,96.53,202,6,1,1,202,3839845,3840045,5.00E-90,333,204,4,7.84,3
RosBREED_snp_tart_cherry_f_Pp4_03754482,HiC_scaffold_10,96.57,204,6,1,1,204,4597039,4597241,4.00E-91,337,204,4,10.66,2
RosBREED_snp_tart_cherry_f_Pp4_03754482,HiC_scaffold_11,98.05,205,2,2,1,204,4448159,4448362,1.00E-96,355,204,4,10.66,2
RosBREED_snp_tart_cherry_f_Pp4_04153608,HiC_scaffold_12,96.57,204,6,1,1,204,4958568,4958770,4.00E-91,337,204,4,13.45,3
RosBREED_snp_tart_cherry_f_Pp4_04153608,HiC_scaffold_11,96.6,206,4,2,1,204,4945912,4946116,1.00E-91,339,204,4,13.45,3
RosBREED_snp_tart_cherry_f_Pp4_04153608,HiC_scaffold_10,96.57,204,6,1,1,204,5057928,5058130,4.00E-91,337,204,4,13.45,3
RosBREED_snp_tart_cherry_f_Pp4_04439901,HiC_scaffold_11,96.08,204,6,2,1,204,5296067,5296268,2.00E-89,331,204,4,14.92,3
RosBREED_snp_tart_cherry_f_Pp4_04439901,HiC_scaffold_10,95.59,204,8,1,1,204,5426771,5426973,9.00E-88,326,204,4,14.92,3
RosBREED_snp_tart_cherry_f_Pp4_04439901,HiC_scaffold_12,97.52,202,4,1,1,202,5269060,5269260,3.00E-93,344,204,4,14.92,3
RosBREED_snp_tart_cherry_f_Pp4_04525916,HiC_scaffold_10,95.15,206,7,3,1,204,5506676,5506880,1.00E-86,322,204,4,15.1,2
RosBREED_snp_tart_cherry_f_Pp4_04705519,HiC_scaffold_12,98.5,200,2,1,3,202,5918313,5918511,2.00E-95,351,204,4,15.48,3
RosBREED_snp_tart_cherry_f_Pp4_04705519,HiC_scaffold_12,97.52,202,4,1,3,204,5879201,5879401,3.00E-93,344,204,4,15.48,3
RosBREED_snp_tart_cherry_f_Pp4_04705519,HiC_scaffold_11,96.94,196,5,1,6,201,5720079,5720273,3.00E-88,327,204,4,15.48,3
RosBREED_snp_tart_cherry_f_Pp4_05611933,HiC_scaffold_11,96.08,204,3,3,1,204,7028142,7027944,3.00E-88,327,204,4,19.51,2
RosBREED_snp_tart_cherry_f_Pp4_05611933,HiC_scaffold_10,96.04,202,6,2,3,204,7392714,7392515,3.00E-88,327,204,4,19.51,2
RosBREED_snp_tart_cherry_f_Pp4_06173362,HiC_scaffold_12,97.55,204,4,1,1,204,7614401,7614603,2.00E-94,348,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06173362,HiC_scaffold_10,97.03,202,4,2,3,204,7834950,7835149,1.00E-91,339,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06173362,HiC_scaffold_11,98.53,204,2,1,1,204,7353147,7353349,9.00E-98,359,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06186851,HiC_scaffold_10,98.53,204,2,1,1,204,7847755,7847957,9.00E-98,359,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06186851,HiC_scaffold_11,98.54,205,1,2,1,204,7365977,7366180,3.00E-98,361,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06186851,HiC_scaffold_12,99.02,204,1,1,1,204,7627220,7627422,2.00E-99,364,204,4,20.4,3
RosBREED_snp_tart_cherry_f_Pp4_06561000,HiC_scaffold_11,95.59,204,7,2,1,204,7880078,7880279,9.00E-88,326,204,4,22.86,2
RosBREED_snp_tart_cherry_f_Pp4_07434938,HiC_scaffold_12,96.57,204,6,1,1,204,8927842,8928044,4.00E-91,337,204,4,27.26,3
RosBREED_snp_tart_cherry_f_Pp4_07434938,HiC_scaffold_11,96.12,206,5,3,1,204,9219344,9219548,5.00E-90,333,204,4,27.26,3
RosBREED_snp_tart_cherry_f_Pp4_07434938,HiC_scaffold_10,97.55,204,4,1,1,204,9642322,9642524,2.00E-94,348,204,4,27.26,3
RosBREED_snp_tart_cherry_f_Pp4_07862326,HiC_scaffold_11,98.53,204,2,1,1,204,9814900,9815102,9.00E-98,359,204,4,28.91,3
RosBREED_snp_tart_cherry_f_Pp4_07862326,HiC_scaffold_12,98.53,204,2,1,1,204,9625874,9626076,9.00E-98,359,204,4,28.91,3
RosBREED_snp_tart_cherry_f_Pp4_07862326,HiC_scaffold_10,99.02,204,1,1,1,204,10251821,10252023,2.00E-99,364,204,4,28.91,3
RosBREED_snp_tart_cherry_f_Pp4_08425845,HiC_scaffold_10,96.1,205,6,2,1,204,10892334,10892537,5.00E-90,333,204,4,30.1,3
RosBREED_snp_tart_cherry_f_Pp4_08425845,HiC_scaffold_12,97.07,205,4,2,1,204,10370873,10371076,3.00E-93,344,204,4,30.1,3
RosBREED_snp_tart_cherry_f_Pp4_08425845,HiC_scaffold_11,94.63,205,9,2,1,204,10556580,10556783,5.00E-85,316,204,4,30.1,3
RosBREED_snp_tart_cherry_f_Pp4_08893154,HiC_scaffold_11,99.02,204,1,1,1,204,11118446,11118648,2.00E-99,364,204,4,30.48,3
RosBREED_snp_tart_cherry_f_Pp4_08893154,HiC_scaffold_12,99.51,204,0,1,1,204,10930422,10930624,4.00E-101,370,204,4,30.48,3
RosBREED_snp_tart_cherry_f_Pp4_08893154,HiC_scaffold_10,99.02,204,0,2,1,204,11517616,11517817,2.00E-99,364,204,4,30.48,3
RosBREED_snp_tart_cherry_f_Pp4_09732651,HiC_scaffold_12,96.04,202,7,1,1,202,12281863,12282063,3.00E-88,327,204,4,31.4,3
RosBREED_snp_tart_cherry_f_Pp4_09732651,HiC_scaffold_11,95.54,202,8,1,1,202,12354300,12354500,1.00E-86,322,204,4,31.4,3
RosBREED_snp_tart_cherry_f_Pp4_09732651,HiC_scaffold_10,91.91,173,12,2,30,202,12600621,12600791,3.00E-62,241,204,4,31.4,3
RosBREED_snp_tart_cherry_f_Pp4_10832168,HiC_scaffold_10,95.41,196,7,2,10,204,14001950,14002144,3.00E-83,311,204,4,33.68,3
RosBREED_snp_tart_cherry_f_Pp4_11135825,HiC_scaffold_11,98.19,166,2,1,1,166,14240388,14240552,1.00E-76,289,204,4,33.75,3
RosBREED_snp_tart_cherry_f_Pp4_11135825,HiC_scaffold_12,96.57,204,6,1,1,204,13854007,13854209,4.00E-91,337,204,4,33.75,3
RosBREED_snp_tart_cherry_f_Pp4_11135825,HiC_scaffold_10,97.06,204,5,1,1,204,14373984,14374186,9.00E-93,342,204,4,33.75,3
RosBREED_snp_tart_cherry_f_Pp4_12520610,HiC_scaffold_11,96.02,201,6,2,4,204,15843565,15843763,9.00E-88,326,204,4,34.08,3
RosBREED_snp_tart_cherry_f_Pp4_12520610,HiC_scaffold_12,99,201,1,1,4,204,15111299,15111498,9.00E-98,359,204,4,34.08,3
RosBREED_snp_tart_cherry_f_Pp4_12520610,HiC_scaffold_10,95.05,202,4,3,4,204,15677045,15677241,7.00E-84,313,204,4,34.08,3
RosBREED_snp_tart_cherry_f_Pp4_13192554,HiC_scaffold_12,99.02,204,1,1,1,204,15863547,15863749,2.00E-99,364,204,4,37.42,3
RosBREED_snp_tart_cherry_f_Pp4_13192554,HiC_scaffold_11,97.55,204,4,1,1,204,16873882,16874084,2.00E-94,348,204,4,37.42,3
RosBREED_snp_tart_cherry_f_Pp4_13192554,HiC_scaffold_10,97.55,204,4,1,1,204,16501915,16502117,2.00E-94,348,204,4,37.42,3
RosBREED_snp_tart_cherry_f_Pp4_14716180,HiC_scaffold_10,96.57,204,6,1,1,204,18701259,18701461,4.00E-91,337,204,4,45.4,1
RosBREED_snp_tart_cherry_f_Pp4_14949237,HiC_scaffold_12,98.48,198,2,1,4,201,17462825,17463021,2.00E-94,348,204,4,45.44,3
RosBREED_snp_tart_cherry_f_Pp4_14949237,HiC_scaffold_10,97.51,201,4,1,4,204,19084495,19084694,9.00E-93,342,204,4,45.44,3
RosBREED_snp_tart_cherry_f_Pp4_14949237,HiC_scaffold_11,98.48,198,2,1,4,201,19246616,19246812,2.00E-94,348,204,4,45.44,3
RosBREED_snp_tart_cherry_f_Pp4_18548701,HiC_scaffold_12,97.98,198,3,1,7,204,19139827,19140023,9.00E-93,342,204,4,50.14,3
RosBREED_snp_tart_cherry_f_Pp4_18548701,HiC_scaffold_10,97.47,198,4,1,7,204,21049648,21049844,4.00E-91,337,204,4,50.14,3
RosBREED_snp_tart_cherry_f_Pp4_18548701,HiC_scaffold_11,98.46,195,2,1,7,201,20902481,20902674,9.00E-93,342,204,4,50.14,3
RosBREED_snp_tart_cherry_f_Pp4_26605492,HiC_scaffold_10,98.03,203,3,1,2,204,28364697,28364898,2.00E-95,351,204,4,64.13,3
RosBREED_snp_tart_cherry_f_Pp4_26605492,HiC_scaffold_12,99.02,204,1,1,1,204,24103141,24103343,2.00E-99,364,204,4,64.13,3
RosBREED_snp_tart_cherry_f_Pp4_26605492,HiC_scaffold_11,99.51,204,0,1,1,204,27675590,27675792,4.00E-101,370,204,4,64.13,3
RosBREED_snp_tart_cherry_f_Pp5_00169160,HiC_scaffold_15,99.02,204,1,1,1,204,712916,712714,2.00E-99,364,204,5,0,3
RosBREED_snp_tart_cherry_f_Pp5_00169160,HiC_scaffold_13,97.06,204,5,1,1,204,186116,186318,9.00E-93,342,204,5,0,3
RosBREED_snp_tart_cherry_f_Pp5_00169160,HiC_scaffold_14,99.02,204,1,1,1,204,274591,274793,2.00E-99,364,204,5,0,3
RosBREED_snp_tart_cherry_f_Pp5_00240774,HiC_scaffold_15,96.53,202,6,1,1,202,646542,646342,5.00E-90,333,204,5,0.29,3
RosBREED_snp_tart_cherry_f_Pp5_00240774,HiC_scaffold_14,95.54,202,8,1,1,202,355630,355830,1.00E-86,322,204,5,0.29,3
RosBREED_snp_tart_cherry_f_Pp5_00240774,HiC_scaffold_13,96.53,202,6,1,1,202,242046,242246,5.00E-90,333,204,5,0.29,3
RosBREED_snp_tart_cherry_f_Pp5_00580582,HiC_scaffold_15,98.76,161,1,1,44,204,5767273,5767114,2.00E-75,285,204,5,0.69,3
RosBREED_snp_tart_cherry_f_Pp5_00935896,HiC_scaffold_13,97.56,205,3,2,1,204,1584095,1584298,5.00E-95,350,204,5,1.11,3
RosBREED_snp_tart_cherry_f_Pp5_00935896,HiC_scaffold_15,98.04,204,3,1,1,204,5570686,5570484,4.00E-96,353,204,5,1.11,3
RosBREED_snp_tart_cherry_f_Pp5_01031051,HiC_scaffold_13,97.55,204,3,2,1,204,1713016,1713217,2.00E-94,348,204,5,1.22,3
RosBREED_snp_tart_cherry_f_Pp5_01031051,HiC_scaffold_15,96.08,204,6,2,1,204,5437448,5437247,2.00E-89,331,204,5,1.22,3
RosBREED_snp_tart_cherry_f_Pp5_01031051,HiC_scaffold_14,94.61,204,9,2,1,204,2104117,2104318,2.00E-84,315,204,5,1.22,3
RosBREED_snp_tart_cherry_f_Pp5_01136527,HiC_scaffold_13,96.59,205,3,3,3,204,1844648,1844851,4.00E-91,337,204,5,1.35,3
RosBREED_snp_tart_cherry_f_Pp5_01136527,HiC_scaffold_15,96.62,207,3,3,1,204,5327396,5327191,3.00E-92,340,204,5,1.35,3
RosBREED_snp_tart_cherry_f_Pp5_01136527,HiC_scaffold_14,95.65,207,5,3,1,204,2253665,2253870,7.00E-89,329,204,5,1.35,3
RosBREED_snp_tart_cherry_f_Pp5_01871057,HiC_scaffold_14,97.77,179,3,1,1,179,3872890,3873067,3.00E-82,307,204,5,2.22,3
RosBREED_snp_tart_cherry_f_Pp5_01871057,HiC_scaffold_13,97.77,179,3,1,1,179,3536761,3536938,3.00E-82,307,204,5,2.22,3
RosBREED_snp_tart_cherry_f_Pp5_01871057,HiC_scaffold_15,98.32,179,2,1,1,179,4118481,4118304,7.00E-84,313,204,5,2.22,3
RosBREED_snp_tart_cherry_f_Pp5_02404347,HiC_scaffold_13,97.37,190,3,2,1,190,5149593,5149780,1.00E-86,322,204,5,2.85,3
RosBREED_snp_tart_cherry_f_Pp5_02404347,HiC_scaffold_15,97.52,202,4,1,1,202,3079918,3079718,3.00E-93,344,204,5,2.85,3
RosBREED_snp_tart_cherry_f_Pp5_02404347,HiC_scaffold_14,95.52,201,6,3,1,201,4793541,4793738,2.00E-85,318,204,5,2.85,3
RosBREED_snp_tart_cherry_f_Pp5_03394531,HiC_scaffold_14,98.04,204,3,1,1,204,8730765,8730967,4.00E-96,353,204,5,4.03,3
RosBREED_snp_tart_cherry_f_Pp5_03394531,HiC_scaffold_15,98.53,204,2,1,1,204,6522381,6522583,9.00E-98,359,204,5,4.03,3
RosBREED_snp_tart_cherry_f_Pp5_03394531,HiC_scaffold_13,97.55,204,4,1,1,204,8922499,8922701,2.00E-94,348,204,5,4.03,3
RosBREED_snp_tart_cherry_f_Pp5_03513593,HiC_scaffold_14,91.75,194,4,2,3,185,8965293,8965485,9.00E-68,259,204,5,4.17,2
RosBREED_snp_tart_cherry_f_Pp5_03513593,HiC_scaffold_13,91.28,195,3,3,3,185,9159328,9159520,4.00E-66,254,204,5,4.17,2
RosBREED_snp_tart_cherry_f_Pp5_03909319,HiC_scaffold_14,94.61,204,9,2,1,204,9841829,9842030,2.00E-84,315,204,5,4.64,3
RosBREED_snp_tart_cherry_f_Pp5_04181905,HiC_scaffold_14,95.12,205,6,3,1,204,10227017,10227218,4.00E-86,320,204,5,4.96,3
RosBREED_snp_tart_cherry_f_Pp5_04181905,HiC_scaffold_13,95.59,204,8,1,1,204,10216036,10216238,9.00E-88,326,204,5,4.96,3
RosBREED_snp_tart_cherry_f_Pp5_04181905,HiC_scaffold_15,96.12,206,5,2,1,204,7257652,7257856,5.00E-90,333,204,5,4.96,3
RosBREED_snp_tart_cherry_f_Pp5_04415391,HiC_scaffold_14,97.04,203,5,1,2,204,10578293,10578494,3.00E-92,340,204,5,5.24,3
RosBREED_snp_tart_cherry_f_Pp5_05238673,HiC_scaffold_14,95.56,180,6,2,1,179,11954101,11954279,4.00E-76,287,204,5,6.46,3
RosBREED_snp_tart_cherry_f_Pp5_05238673,HiC_scaffold_13,95.15,206,7,2,1,204,11881904,11882108,1.00E-86,322,204,5,6.46,3
RosBREED_snp_tart_cherry_f_Pp5_07939233,HiC_scaffold_15,99.01,202,1,1,1,202,9789349,9789549,3.00E-98,361,204,5,11.31,3
RosBREED_snp_tart_cherry_f_Pp5_07939233,HiC_scaffold_14,99.01,202,1,1,1,202,13692860,13693060,3.00E-98,361,204,5,11.31,3
RosBREED_snp_tart_cherry_f_Pp5_07939233,HiC_scaffold_13,98.02,202,2,1,1,202,13512411,13512610,5.00E-95,350,204,5,11.31,3
RosBREED_snp_tart_cherry_f_Pp5_09322893,HiC_scaffold_13,94.12,204,10,2,1,204,14660289,14660490,9.00E-83,309,204,5,18.46,3
RosBREED_snp_tart_cherry_f_Pp5_09322893,HiC_scaffold_15,97.55,204,4,1,1,204,10934307,10934509,2.00E-94,348,204,5,18.46,3
RosBREED_snp_tart_cherry_f_Pp5_09322893,HiC_scaffold_14,96.57,204,6,1,1,204,14812861,14813063,4.00E-91,337,204,5,18.46,3
RosBREED_snp_tart_cherry_f_Pp5_11738147,HiC_scaffold_14,94.15,205,10,2,1,204,17314749,17314952,3.00E-83,311,204,5,30.12,3
RosBREED_snp_tart_cherry_f_Pp5_11738147,HiC_scaffold_13,94.58,203,7,3,4,204,17593781,17593981,3.00E-83,311,204,5,30.12,3
RosBREED_snp_tart_cherry_f_Pp5_11738147,HiC_scaffold_15,95.57,203,6,3,4,204,13138867,13139068,1.00E-86,322,204,5,30.12,3
RosBREED_snp_tart_cherry_f_Pp5_13441371,HiC_scaffold_14,96.57,204,5,2,1,204,19338277,19338478,4.00E-91,337,204,5,36.17,3
RosBREED_snp_tart_cherry_f_Pp5_13441371,HiC_scaffold_13,95.59,204,2,4,1,204,19824535,19824731,4.00E-86,320,204,5,36.17,3
RosBREED_snp_tart_cherry_f_Pp5_13441371,HiC_scaffold_15,97.06,204,5,1,1,204,15227938,15228140,9.00E-93,342,204,5,36.17,3
RosBREED_snp_tart_cherry_f_Pp5_13619513,HiC_scaffold_15,96.35,192,6,1,1,192,15465635,15465825,2.00E-84,315,204,5,40.33,4
RosBREED_snp_tart_cherry_f_Pp5_13619513,HiC_scaffold_13,97.06,204,5,1,1,204,20036297,20036499,9.00E-93,342,204,5,40.33,4
RosBREED_snp_tart_cherry_f_Pp5_13619513,HiC_scaffold_15,96.35,192,6,1,1,192,15475843,15476033,2.00E-84,315,204,5,40.33,4
RosBREED_snp_tart_cherry_f_Pp5_13619513,HiC_scaffold_14,94.12,204,11,1,1,204,19561322,19561524,9.00E-83,309,204,5,40.33,4
RosBREED_snp_tart_cherry_f_Pp5_13673998,HiC_scaffold_14,97.06,204,5,1,1,204,19610573,19610775,9.00E-93,342,204,5,41.31,3
RosBREED_snp_tart_cherry_f_Pp5_13673998,HiC_scaffold_13,96,200,6,2,1,199,20132848,20133046,3.00E-87,324,204,5,41.31,3
RosBREED_snp_tart_cherry_f_Pp5_13673998,HiC_scaffold_15,97,200,4,2,1,199,15556159,15556357,2.00E-90,335,204,5,41.31,3
RosBREED_snp_tart_cherry_f_Pp5_15572878,HiC_scaffold_13,97.55,204,4,1,1,204,22508162,22508364,2.00E-94,348,204,5,48.31,3
RosBREED_snp_tart_cherry_f_Pp5_15572878,HiC_scaffold_14,98.53,204,2,1,1,204,21893198,21893400,9.00E-98,359,204,5,48.31,3
RosBREED_snp_tart_cherry_f_Pp5_15572878,HiC_scaffold_15,98.54,205,1,2,1,204,17730955,17731158,3.00E-98,361,204,5,48.31,3
RosBREED_snp_tart_cherry_f_Pp5_15740198,HiC_scaffold_15,96.57,204,6,1,1,204,17914565,17914767,4.00E-91,337,204,5,48.95,3
RosBREED_snp_tart_cherry_f_Pp5_15740198,HiC_scaffold_13,97.89,190,3,1,15,204,22728102,22728290,3.00E-88,327,204,5,48.95,3
RosBREED_snp_tart_cherry_f_Pp5_15740198,HiC_scaffold_14,96.57,204,6,1,1,204,22044170,22044372,4.00E-91,337,204,5,48.95,3
RosBREED_snp_tart_cherry_f_Pp5_16580379,HiC_scaffold_15,96.62,207,3,3,1,204,18868968,18869173,3.00E-92,340,204,5,52.49,3
RosBREED_snp_tart_cherry_f_Pp5_16580379,HiC_scaffold_14,95.65,207,4,4,1,204,22947002,22947206,3.00E-88,327,204,5,52.49,3
RosBREED_snp_tart_cherry_f_Pp5_16580379,HiC_scaffold_13,96.62,207,2,4,1,204,23714502,23714706,1.00E-91,339,204,5,52.49,3
RosBREED_snp_tart_cherry_f_Pp5_16911194,HiC_scaffold_15,99.02,204,1,1,1,204,19216329,19216531,2.00E-99,364,204,5,53.44,3
RosBREED_snp_tart_cherry_f_Pp5_16911194,HiC_scaffold_13,98.53,204,2,1,1,204,24029605,24029807,9.00E-98,359,204,5,53.44,3
RosBREED_snp_tart_cherry_f_Pp5_16911194,HiC_scaffold_14,99.02,204,1,1,1,204,23270505,23270707,2.00E-99,364,204,5,53.44,3
RosBREED_snp_tart_cherry_f_Pp5_17404543,HiC_scaffold_13,95.59,204,8,1,1,204,24725671,24725873,9.00E-88,326,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_17404543,HiC_scaffold_15,95.59,204,8,1,1,204,19753781,19753983,9.00E-88,326,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_17404543,HiC_scaffold_14,96.08,204,7,1,1,204,23819917,23820119,2.00E-89,331,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_17523276,HiC_scaffold_13,98.53,204,2,1,1,204,24891926,24892128,9.00E-98,359,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_17523276,HiC_scaffold_15,97.55,204,4,1,1,204,19891579,19891781,2.00E-94,348,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_17523276,HiC_scaffold_14,98.53,204,2,1,1,204,23943141,23943343,9.00E-98,359,204,5,53.91,3
RosBREED_snp_tart_cherry_f_Pp5_18035286,HiC_scaffold_14,99.02,204,1,1,1,204,24439638,24439840,2.00E-99,364,204,5,55.78,3
RosBREED_snp_tart_cherry_f_Pp5_18035286,HiC_scaffold_13,97.55,204,3,2,1,204,25479126,25479327,2.00E-94,348,204,5,55.78,3
RosBREED_snp_tart_cherry_f_Pp5_18035286,HiC_scaffold_15,98.53,204,2,1,1,204,20420188,20420390,9.00E-98,359,204,5,55.78,3
RosBREED_snp_tart_cherry_f_Pp5_18173776,HiC_scaffold_14,98.53,204,2,1,1,204,24605678,24605880,9.00E-98,359,204,5,56.4,3
RosBREED_snp_tart_cherry_f_Pp5_18173776,HiC_scaffold_15,98.04,204,3,1,1,204,20568525,20568727,4.00E-96,353,204,5,56.4,3
RosBREED_snp_tart_cherry_f_Pp5_18173776,HiC_scaffold_13,98.04,204,3,1,1,204,25647029,25647231,4.00E-96,353,204,5,56.4,3
RosBREED_snp_tart_cherry_f_Pp6_00011303,HiC_scaffold_16,98.04,204,3,1,1,204,4191666,4191868,4.00E-96,353,204,6,12.01,3
RosBREED_snp_tart_cherry_f_Pp6_00011303,HiC_scaffold_17,98.04,204,3,1,1,204,4224265,4224467,4.00E-96,353,204,6,12.01,3
RosBREED_snp_tart_cherry_f_Pp6_00011303,HiC_scaffold_18,98.53,204,2,1,1,204,4449659,4449861,9.00E-98,359,204,6,12.01,3
RosBREED_snp_tart_cherry_f_Pp6_00198462,HiC_scaffold_17,96.08,204,7,1,1,204,4461885,4462087,2.00E-89,331,204,6,12.88,3
RosBREED_snp_tart_cherry_f_Pp6_00198462,HiC_scaffold_18,96.08,204,7,1,1,204,4656125,4656327,2.00E-89,331,204,6,12.88,3
RosBREED_snp_tart_cherry_f_Pp6_00198462,HiC_scaffold_16,97.06,204,5,1,1,204,4406180,4406382,9.00E-93,342,204,6,12.88,3
RosBREED_snp_tart_cherry_f_Pp6_00813033,HiC_scaffold_17,96.57,204,6,1,1,204,469204,469002,4.00E-91,337,204,6,0.84,3
RosBREED_snp_tart_cherry_f_Pp6_00813033,HiC_scaffold_16,98.53,204,2,1,1,204,510797,510595,9.00E-98,359,204,6,0.84,3
RosBREED_snp_tart_cherry_f_Pp6_00813033,HiC_scaffold_18,93.14,204,2,2,1,204,1179202,1179011,1.00E-76,289,204,6,0.84,3
RosBREED_snp_tart_cherry_f_Pp6_00932667,HiC_scaffold_18,98.04,204,3,1,1,204,1061739,1061537,4.00E-96,353,204,6,0.72,3
RosBREED_snp_tart_cherry_f_Pp6_00932667,HiC_scaffold_16,97.55,204,4,1,1,204,348259,348057,2.00E-94,348,204,6,0.72,3
RosBREED_snp_tart_cherry_f_Pp6_00932667,HiC_scaffold_17,97.55,204,4,1,1,204,343092,342890,2.00E-94,348,204,6,0.72,3
RosBREED_snp_tart_cherry_f_Pp6_01126102,HiC_scaffold_17,97.07,205,4,2,1,204,149245,149042,3.00E-93,344,204,6,0.06,3
RosBREED_snp_tart_cherry_f_Pp6_01126102,HiC_scaffold_18,98.05,205,2,2,1,204,876057,875854,1.00E-96,355,204,6,0.06,3
RosBREED_snp_tart_cherry_f_Pp6_01126102,HiC_scaffold_16,98.54,205,1,2,1,204,152029,151826,3.00E-98,361,204,6,0.06,3
RosBREED_snp_tart_cherry_f_Pp6_01427698,HiC_scaffold_17,94.79,192,4,3,1,187,4132371,4132181,3.00E-78,294,204,6,11.42,3
RosBREED_snp_tart_cherry_f_Pp6_01427698,HiC_scaffold_18,95.31,192,3,3,1,187,4362176,4361986,6.00E-80,300,204,6,11.42,3
RosBREED_snp_tart_cherry_f_Pp6_01427698,HiC_scaffold_16,95.26,190,5,2,1,187,4086825,4086637,2.00E-79,298,204,6,11.42,3
RosBREED_snp_tart_cherry_f_Pp6_02535157,HiC_scaffold_17,95.59,204,8,1,1,204,2770522,2770320,9.00E-88,326,204,6,8.56,3
RosBREED_snp_tart_cherry_f_Pp6_02535157,HiC_scaffold_16,94.61,204,10,1,1,204,2685734,2685532,2.00E-84,315,204,6,8.56,3
RosBREED_snp_tart_cherry_f_Pp6_02535157,HiC_scaffold_18,95.63,206,6,2,1,204,3308978,3308774,3.00E-88,327,204,6,8.56,3
RosBREED_snp_tart_cherry_f_Pp6_02676301,HiC_scaffold_18,94.61,204,3,2,1,204,3209784,3209589,9.00E-83,309,204,6,8.03,3
RosBREED_snp_tart_cherry_f_Pp6_02676301,HiC_scaffold_17,93.63,204,5,2,1,204,2607394,2607199,2.00E-79,298,204,6,8.03,3
