Pcer_011123-RA FUN_000637-T1
Pcer_033806-RA FUN_016285-T1
Pcer_013389-RA FUN_004538-T1
Pcer_085581-RA FUN_026449-T1
Pcer_085545-RA FUN_040200-T1
Pcer_021465-RA Pfrut_101656-RA
Pcer_021456-RA FUN_021409-T1
Pcer_034530-RA FUN_016553-T1
Pcer_078756-RA FUN_030026-T1
Pcer_010702-RA FUN_000162-T1
Pcer_011570-RA FUN_001279-T1
Pcer_084885-RA FUN_025578-T1
Pcer_066486-RA FUN_038245-T1
Pcer_032671-RA FUN_013533-T1
Pcer_034964-RA FUN_017519-T1
Pcer_033636-RA FUN_015220-T1
Pcer_012998-RA FUN_004026-T1
Pcer_051730-RA FUN_011806-T1
Pcer_050102-RA FUN_008791-T1
Pcer_085340-RA FUN_026174-T1
Pcer_034740-RA FUN_017005-T1
Pcer_051128-RA FUN_010968-T1
Pcer_013909-RA FUN_005219-T1
Pcer_067060-RA FUN_038955-T1
Pcer_022509-RA FUN_022756-T1
Pcer_066399-RA FUN_038138-T1
Pcer_020204-RA FUN_019172-T1
Pcer_051212-RA FUN_011104-T1
Pcer_067541-RA FUN_039513-T1
Pcer_031219-RA FUN_034165-T1
Pcer_019753-RA FUN_018538-T1
Pcer_085152-RA FUN_025891-T1
Pcer_015224-RA FUN_007093-T1
Pcer_067370-RA FUN_039321-T1
Pcer_015215-RA FUN_007083-T1
Pcer_013540-RA FUN_004751-T1
Pcer_084473-RA FUN_025052-T1
Pcer_014536-RA FUN_005974-T1
Pcer_078757-RA FUN_030029-T1
Pcer_014040-RA FUN_005360-T1
Pcer_020471-RA FUN_019530-T1
Pcer_065708-RA FUN_037109-T1
Pcer_030907-RA FUN_033815-T1
Pcer_031658-RA FUN_034872-T1
Pcer_011455-RA FUN_001133-T1
Pcer_051559-RA FUN_011546-T1
Pcer_066931-RA FUN_038737-T1
Pcer_029143-RA FUN_031704-T1
Pcer_083909-RA FUN_024330-T1
Pcer_021128-RA FUN_020944-T1
Pcer_020071-RA FUN_018947-T1
Pcer_014445-RA FUN_005878-T1
Pcer_066264-RA FUN_037885-T1
Pcer_084105-RA FUN_024600-T1
Pcer_015211-RA FUN_007079-T1
Pcer_014624-RA FUN_006106-T1
Pcer_014090-RA FUN_005434-T1
Pcer_050060-RA FUN_008771-T1
Pcer_011245-RA FUN_000787-T1
Pcer_011472-RA FUN_001157-T1
Pcer_067365-RA FUN_039317-T1
Pcer_014000-RA FUN_005312-T1
Pcer_034659-RA FUN_016907-T1
Pcer_066268-RA FUN_037894-T1
Pcer_013696-RA FUN_004953-T1
Pcer_079469-RA FUN_030849-T1
Pcer_079857-RA FUN_031324-T1
Pcer_066629-RA FUN_038401-T1
Pcer_067197-RA FUN_039132-T1
Pcer_034352-RA FUN_016619-T1
Pcer_050061-RA FUN_008775-T1
Pcer_066265-RA FUN_037886-T1
Pcer_085733-RA FUN_026643-T1
Pcer_030274-RA FUN_032881-T1
Pcer_079492-RA FUN_030873-T1
Pcer_084926-RA FUN_025632-T1
Pcer_020913-RA FUN_020145-T1
Pcer_031034-RA FUN_033948-T1
Pcer_013851-RA FUN_005149-T1
Pcer_065236-RA FUN_036199-T1
Pcer_011562-RA FUN_001270-T1
Pcer_067469-RA FUN_039424-T1
Pcer_012177-RA FUN_002177-T1
Pcer_034000-RA FUN_015673-T1
Pcer_020641-RA FUN_019812-T1
Pcer_052817-RA FUN_013045-T1
Pcer_066826-RA FUN_038618-T1
Pcer_014266-RA FUN_005638-T1
Pcer_014462-RA FUN_005899-T1
Pcer_014075-RA FUN_005415-T1
Pcer_011280-RA FUN_000837-T1
Pcer_067438-RA FUN_039391-T1
Pcer_012914-RA FUN_003910-T1
Pcer_014192-RA FUN_005551-T1
Pcer_034003-RA FUN_015678-T1
Pcer_085183-RA FUN_040192-T1
Pcer_052119-RA FUN_012267-T1
Pcer_051312-RA FUN_011252-T1
Pcer_067371-RA FUN_039322-T1
Pcer_034078-RA FUN_015821-T1
Pcer_022063-RA FUN_022170-T1
Pcer_065466-RA FUN_036439-T1
Pcer_030152-RA FUN_032724-T1
Pcer_020176-RA FUN_019144-T1
Pcer_066488-RA FUN_038247-T1
Pcer_033918-RA FUN_015537-T1
Pcer_067358-RA FUN_039309-T1
Pcer_029464-RA FUN_031859-T1
Pcer_011925-RA FUN_001728-T1
Pcer_050299-RA FUN_009207-T1
Pcer_012749-RA FUN_003646-T1
Pcer_014244-RA FUN_005613-T1
Pcer_034699-RA FUN_016946-T1
Pcer_021069-RA FUN_020810-T1
Pcer_013102-RA FUN_004173-T1
Pcer_029656-RA FUN_032095-T1
Pcer_011557-RA FUN_001254-T1
Pcer_085281-RA FUN_026040-T1
Pcer_033273-RA FUN_014215-T1
Pcer_011700-RA FUN_001448-T1
Pcer_052313-RA FUN_040045-T1
Pcer_034635-RA FUN_016878-T1
Pcer_052374-RA FUN_012593-T1
Pcer_022649-RA FUN_022909-T1
Pcer_066922-RA FUN_038726-T1
Pcer_033210-RA FUN_014161-T1
Pcer_013371-RA FUN_004519-T1
Pcer_019968-RA FUN_018823-T1
Pcer_029961-RA FUN_032454-T1
Pcer_033372-RA FUN_014594-T1
Pcer_067665-RA FUN_039650-T1
Pcer_085477-RA FUN_026338-T1
Pcer_021541-RA FUN_021519-T1
Pcer_051701-RA FUN_011778-T1
Pcer_030352-RA FUN_032970-T1
Pcer_084272-RA FUN_024827-T1
Pcer_032718-RA FUN_013594-T1
Pcer_029977-RA FUN_032467-T1
Pcer_032554-RA FUN_013365-T1
Pcer_032696-RA FUN_013563-T1
Pcer_021145-RA FUN_020975-T1
Pcer_014906-RA FUN_006740-T1
Pcer_033348-RA FUN_014364-T1
Pcer_013349-RA FUN_004491-T1
Pcer_031094-RA FUN_034011-T1
Pcer_014350-RA FUN_005722-T1
Pcer_012799-RA FUN_003739-T1
Pcer_031026-RA FUN_033935-T1
Pcer_015269-RA FUN_007144-T1
Pcer_022440-RA FUN_022640-T1
Pcer_067211-RA FUN_039146-T1
Pcer_065785-RA FUN_037282-T1
Pcer_051514-RA FUN_011489-T1
Pcer_015239-RA FUN_007111-T1
Pcer_010746-RA FUN_000209-T1
Pcer_084263-RA FUN_024811-T1
Pcer_012680-RA FUN_003524-T1
Pcer_034735-RA FUN_017001-T1
Pcer_032585-RA FUN_013402-T1
Pcer_066592-RA FUN_038370-T1
Pcer_078905-RA FUN_030211-T1
Pcer_033528-RA FUN_014710-T1
Pcer_066960-RA FUN_038765-T1
Pcer_067399-RA FUN_039350-T1
Pcer_014657-RA FUN_006141-T1
Pcer_085604-RA FUN_026472-T1
Pcer_013197-RA FUN_004296-T1
Pcer_019992-RA FUN_018854-T1
Pcer_084777-RA FUN_025468-T1
Pcer_020190-RA FUN_019157-T1
Pcer_034908-RA FUN_017460-T1
Pcer_011493-RA FUN_039916-T1
Pcer_052500-RA FUN_012721-T1
Pcer_052142-RA FUN_012305-T1
Pcer_022424-RA FUN_022623-T1
Pcer_013053-RA FUN_004112-T1
Pcer_021168-RA FUN_021011-T1
Pcer_029660-RA FUN_032099-T1
Pcer_030722-RA FUN_033525-T1
Pcer_022062-RA FUN_022169-T1
Pcer_077975-RA FUN_028237-T1
Pcer_022455-RA FUN_022698-T1
Pcer_020184-RA FUN_019151-T1
Pcer_021832-RA FUN_021863-T1
Pcer_084489-RA FUN_025079-T1
Pcer_035217-RA FUN_017723-T1
Pcer_051865-RA FUN_011992-T1
Pcer_034780-RA FUN_017056-T1
Pcer_029346-RA FUN_031665-T1
Pcer_021290-RA FUN_021187-T1
Pcer_078051-RA FUN_028860-T1
Pcer_067565-RA FUN_039539-T1
Pcer_021501-RA FUN_021472-T1
Pcer_019574-RA FUN_040109-T1
Pcer_034587-RA FUN_016792-T1
Pcer_050743-RA FUN_010383-T1
Pcer_012708-RA FUN_003572-T1
Pcer_034075-RA FUN_015818-T1
Pcer_014071-RA FUN_005412-T1
Pcer_029891-RA FUN_032382-T1
Pcer_050864-RA FUN_010625-T1
Pcer_012664-RA FUN_003505-T1
Pcer_084978-RA FUN_025690-T1
Pcer_019572-RA FUN_018321-T1
Pcer_022437-RA FUN_022636-T1
Pcer_067551-RA FUN_039525-T1
Pcer_083808-RA FUN_024103-T1
Pcer_052429-RA FUN_012657-T1
Pcer_065245-RA FUN_036212-T1
Pcer_029959-RA FUN_032452-T1
Pcer_011851-RA FUN_001638-T1
Pcer_010652-RA FUN_000459-T1
Pcer_010705-RA FUN_000165-T1
Pcer_085318-RA FUN_026149-T1
Pcer_085569-RA FUN_026438-T1
Pcer_078946-RA FUN_030255-T1
Pcer_085634-RA FUN_026537-T1
Pcer_020644-RA FUN_019795-T1
Pcer_033028-RA FUN_013938-T1
Pcer_051942-RA FUN_012067-T1
Pcer_012991-RA FUN_004005-T1
Pcer_067336-RA FUN_039283-T1
Pcer_034667-RA FUN_016913-T1
Pcer_052433-RA FUN_012661-T1
Pcer_067717-RA FUN_039718-T1
Pcer_013863-RA FUN_005163-T1
Pcer_013659-RA FUN_004910-T1
Pcer_067140-RA FUN_039074-T1
Pcer_011208-RA FUN_000726-T1
Pcer_084143-RA FUN_024660-T1
Pcer_050404-RA FUN_009550-T1
Pcer_085003-RA FUN_025719-T1
Pcer_051451-RA FUN_011422-T1
Pcer_030145-RA FUN_032717-T1
Pcer_051702-RA FUN_011780-T1
Pcer_084598-RA FUN_025264-T1
Pcer_067638-RA FUN_039622-T1
Pcer_066258-RA FUN_037878-T1
Pcer_085731-RA Pfrut_090253-RA
Pcer_066085-RA FUN_037647-T1
Pcer_050022-RA FUN_008693-T1
Pcer_034713-RA FUN_016960-T1
Pcer_050106-RA FUN_008796-T1
Pcer_013919-RA FUN_005227-T1
Pcer_083965-RA FUN_024404-T1
Pcer_034368-RA FUN_016350-T1
Pcer_013818-RA FUN_005119-T1
Pcer_079741-RA FUN_031198-T1
Pcer_015184-RA FUN_007049-T1
Pcer_014030-RA FUN_005349-T1
Pcer_034909-RA FUN_017461-T1
Pcer_085296-RA FUN_026060-T1
Pcer_020302-RA FUN_019304-T1
Pcer_029674-RA FUN_032112-T1
Pcer_079929-RA FUN_031411-T1
Pcer_014455-RA FUN_005886-T1
Pcer_034200-RA FUN_016038-T1
Pcer_050971-RA FUN_010714-T1
Pcer_051856-RA FUN_011983-T1
Pcer_022282-RA FUN_022435-T1
Pcer_033759-RA FUN_014435-T1
Pcer_084923-RA FUN_025630-T1
Pcer_012159-RA FUN_002149-T1
Pcer_084106-RA FUN_024601-T1
Pcer_066743-RA FUN_038528-T1
Pcer_021756-RA FUN_021766-T1
Pcer_084754-RA FUN_040183-T1
Pcer_014402-RA FUN_005788-T1
Pcer_034683-RA FUN_016928-T1
Pcer_052264-RA FUN_012453-T1
Pcer_034898-RA FUN_017447-T1
Pcer_085534-RA FUN_026400-T1
Pcer_014225-RA FUN_005587-T1
Pcer_013198-RA FUN_004297-T1
Pcer_049839-RA FUN_008202-T1
Pcer_052739-RA FUN_012960-T1
Pcer_079537-RA FUN_030929-T1
Pcer_079784-RA FUN_031246-T1
Pcer_050401-RA FUN_009523-T1
Pcer_013081-RA FUN_004141-T1
Pcer_022519-RA FUN_022767-T1
Pcer_034753-RA FUN_017023-T1
Pcer_020434-RA FUN_019485-T1
Pcer_051174-RA FUN_011048-T1
Pcer_021169-RA FUN_021012-T1
Pcer_015236-RA FUN_007108-T1
Pcer_052164-RA FUN_012326-T1
Pcer_067738-RA FUN_039738-T1
Pcer_021510-RA FUN_021479-T1
Pcer_084870-RA FUN_025564-T1
Pcer_013297-RA FUN_004416-T1
Pcer_011340-RA FUN_000954-T1
Pcer_011835-RA FUN_001618-T1
Pcer_084196-RA FUN_024726-T1
Pcer_084549-RA FUN_025151-T1
Pcer_021896-RA FUN_021964-T1
Pcer_031793-RA FUN_035471-T1
Pcer_014655-RA FUN_006139-T1
Pcer_020229-RA FUN_019199-T1
Pcer_065766-RA FUN_037213-T1
Pcer_021155-RA FUN_020995-T1
Pcer_033943-RA FUN_015562-T1
Pcer_014752-RA FUN_006244-T1
Pcer_065651-RA FUN_036972-T1
Pcer_014972-RA FUN_006808-T1
Pcer_014417-RA FUN_005806-T1
Pcer_034129-RA FUN_015899-T1
Pcer_084941-RA FUN_025647-T1
Pcer_052771-RA FUN_012993-T1
Pcer_014414-RA FUN_005803-T1
Pcer_084419-RA FUN_024988-T1
Pcer_085398-RA FUN_026246-T1
Pcer_013372-RA FUN_004520-T1
Pcer_033177-RA FUN_014111-T1
Pcer_014276-RA FUN_005647-T1
Pcer_085117-RA FUN_025851-T1
Pcer_029353-RA FUN_031740-T1
Pcer_022484-RA FUN_022733-T1
Pcer_014137-RA FUN_005491-T1
Pcer_050689-RA FUN_010173-T1
Pcer_034317-RA FUN_016220-T1
Pcer_051535-RA FUN_011509-T1
Pcer_011248-RA FUN_000791-T1
Pcer_035083-RA FUN_017588-T1
Pcer_021695-RA FUN_021691-T1
Pcer_011939-RA FUN_001744-T1
Pcer_013401-RA FUN_004548-T1
Pcer_084206-RA FUN_024740-T1
Pcer_052310-RA FUN_012500-T1
Pcer_067281-RA FUN_039223-T1
Pcer_050952-RA FUN_010701-T1
Pcer_066019-RA FUN_037722-T1
Pcer_014294-RA FUN_005670-T1
Pcer_084572-RA FUN_025170-T1
Pcer_050736-RA FUN_010368-T1
Pcer_051206-RA FUN_011130-T1
Pcer_066893-RA FUN_038695-T1
Pcer_066050-RA FUN_037677-T1
Pcer_066934-RA FUN_038741-T1
Pcer_065216-RA FUN_036249-T1
Pcer_020592-RA FUN_019745-T1
Pcer_011921-RA FUN_001719-T1
Pcer_013095-RA FUN_004167-T1
Pcer_020791-RA FUN_019967-T1
Pcer_067624-RA FUN_039609-T1
Pcer_051127-RA FUN_010967-T1
Pcer_011008-RA FUN_000497-T1
Pcer_078595-RA FUN_029727-T1
Pcer_033991-RA FUN_015659-T1
Pcer_029551-RA FUN_031965-T1
Pcer_052108-RA FUN_012256-T1
Pcer_067449-RA FUN_039403-T1
Pcer_066634-RA FUN_038406-T1
Pcer_031049-RA FUN_033966-T1
Pcer_067059-RA FUN_038954-T1
Pcer_013388-RA FUN_004537-T1
Pcer_066266-RA FUN_037890-T1
Pcer_019815-RA FUN_018633-T1
Pcer_033299-RA FUN_014180-T1
Pcer_021049-RA FUN_020728-T1
Pcer_029549-RA FUN_031963-T1
Pcer_020809-RA FUN_019989-T1
Pcer_011731-RA FUN_001504-T1
Pcer_020515-RA FUN_019590-T1
Pcer_067617-RA FUN_039596-T1
Pcer_011872-RA FUN_001661-T1
Pcer_014797-RA FUN_006386-T1
Pcer_084645-RA FUN_025313-T1
Pcer_012895-RA FUN_003860-T1
Pcer_083930-RA FUN_024360-T1
Pcer_022839-RA FUN_023120-T1
Pcer_014245-RA FUN_005614-T1
Pcer_022499-RA FUN_022745-T1
Pcer_033732-RA FUN_014389-T1
Pcer_015107-RA FUN_006976-T1
Pcer_052902-RA FUN_013138-T1
Pcer_084701-RA FUN_025373-T1
Pcer_021226-RA FUN_021080-T1
Pcer_029829-RA FUN_032303-T1
Pcer_079854-RA FUN_031321-T1
Pcer_021540-RA FUN_021518-T1
Pcer_021754-RA FUN_021764-T1
Pcer_052025-RA FUN_012174-T1
Pcer_051250-RA FUN_011178-T1
Pcer_034235-RA FUN_016084-T1
Pcer_030831-RA FUN_033632-T1
Pcer_029898-RA FUN_032388-T1
Pcer_030947-RA FUN_033858-T1
Pcer_031058-RA FUN_033974-T1
Pcer_021779-RA FUN_021790-T1
Pcer_050180-RA FUN_008951-T1
Pcer_020945-RA FUN_020213-T1
Pcer_085349-RA FUN_026186-T1
Pcer_030644-RA FUN_033454-T1
Pcer_013664-RA FUN_004918-T1
Pcer_029681-RA FUN_032118-T1
Pcer_049843-RA FUN_008208-T1
Pcer_085264-RA FUN_026018-T1
Pcer_013910-RA FUN_005220-T1
Pcer_022401-RA FUN_022595-T1
Pcer_034754-RA FUN_017026-T1
Pcer_014597-RA FUN_006055-T1
Pcer_022316-RA FUN_022483-T1
Pcer_085196-RA FUN_025941-T1
Pcer_011433-RA FUN_001105-T1
Pcer_020008-RA FUN_018881-T1
Pcer_030723-RA FUN_033526-T1
Pcer_020861-RA FUN_020088-T1
Pcer_031347-RA FUN_034313-T1
Pcer_035207-RA FUN_017716-T1
Pcer_013942-RA FUN_005254-T1
Pcer_034606-RA FUN_016812-T1
Pcer_031113-RA FUN_034039-T1
Pcer_051927-RA FUN_012050-T1
Pcer_014169-RA FUN_005527-T1
Pcer_084904-RA FUN_025602-T1
Pcer_052134-RA FUN_012297-T1
Pcer_013970-RA FUN_005283-T1
Pcer_052666-RA FUN_012886-T1
Pcer_019888-RA FUN_018737-T1
Pcer_011311-RA FUN_000916-T1
Pcer_029369-RA FUN_031753-T1
Pcer_014250-RA FUN_005619-T1
Pcer_020655-RA FUN_019824-T1
Pcer_021556-RA FUN_021533-T1
Pcer_029878-RA FUN_032367-T1
Pcer_084406-RA FUN_024976-T1
Pcer_032770-RA FUN_013638-T1
Pcer_067344-RA FUN_039290-T1
Pcer_021165-RA FUN_021008-T1
Pcer_020113-RA FUN_019088-T1
Pcer_014714-RA FUN_006196-T1
Pcer_085113-RA FUN_025847-T1
Pcer_085209-RA FUN_025951-T1
Pcer_030222-RA FUN_032830-T1
Pcer_052083-RA FUN_012232-T1
Pcer_013293-RA FUN_004412-T1
Pcer_012885-RA FUN_003849-T1
Pcer_051747-RA FUN_011826-T1
Pcer_079808-RA FUN_031269-T1
Pcer_015410-RA FUN_007770-T1
Pcer_030902-RA FUN_033810-T1
Pcer_051505-RA FUN_011480-T1
Pcer_051761-RA FUN_011845-T1
Pcer_084029-RA FUN_024511-T1
Pcer_066502-RA FUN_038260-T1
Pcer_052832-RA FUN_013063-T1
Pcer_031913-RA FUN_035148-T1
Pcer_050690-RA FUN_010174-T1
Pcer_066146-RA FUN_037576-T1
Pcer_011663-RA FUN_001386-T1
Pcer_050424-RA FUN_009660-T1
Pcer_011803-RA FUN_001580-T1
Pcer_067621-RA Pfrut_086041-RA
Pcer_051778-RA FUN_011890-T1
Pcer_033141-RA FUN_014064-T1
Pcer_050367-RA FUN_009392-T1
Pcer_015040-RA FUN_006891-T1
Pcer_021153-RA FUN_020993-T1
Pcer_065371-RA FUN_036046-T1
Pcer_021949-RA FUN_022025-T1
Pcer_022488-RA FUN_022737-T1
Pcer_020016-RA FUN_018890-T1
Pcer_067274-RA FUN_039217-T1
Pcer_084914-RA FUN_025620-T1
Pcer_067584-RA FUN_039562-T1
Pcer_034254-RA FUN_016111-T1
Pcer_052054-RA FUN_012206-T1
Pcer_015265-RA FUN_007141-T1
Pcer_033099-RA FUN_013996-T1
Pcer_067385-RA FUN_039337-T1
Pcer_011188-RA FUN_000706-T1
Pcer_085199-RA FUN_025944-T1
Pcer_020153-RA FUN_019121-T1
Pcer_052815-RA FUN_013043-T1
Pcer_022628-RA FUN_022885-T1
Pcer_011548-RA FUN_001243-T1
Pcer_083895-RA FUN_024285-T1
Pcer_085699-RA FUN_026601-T1
Pcer_052822-RA FUN_013051-T1
Pcer_065844-RA FUN_037426-T1
Pcer_052436-RA FUN_012664-T1
Pcer_085055-RA FUN_025779-T1
Pcer_032861-RA FUN_013766-T1
Pcer_079849-RA FUN_031316-T1
Pcer_034681-RA FUN_016925-T1
Pcer_083925-RA FUN_024349-T1
Pcer_084567-RA FUN_025165-T1
Pcer_084302-RA FUN_024854-T1
Pcer_065778-RA FUN_037226-T1
Pcer_085149-RA FUN_025887-T1
Pcer_029327-RA FUN_031649-T1
Pcer_034119-RA FUN_015885-T1
Pcer_014508-RA FUN_005946-T1
Pcer_052529-RA FUN_012752-T1
Pcer_067818-RA FUN_039820-T1
Pcer_015218-RA FUN_007088-T1
Pcer_084854-RA FUN_025548-T1
Pcer_084219-RA FUN_024758-T1
Pcer_031280-RA FUN_034228-T1
Pcer_067437-RA FUN_039389-T1
Pcer_014498-RA FUN_005936-T1
Pcer_085061-RA FUN_025785-T1
Pcer_084591-RA FUN_025252-T1
Pcer_034633-RA FUN_016876-T1
Pcer_052810-RA FUN_013037-T1
Pcer_066443-RA FUN_038197-T1
Pcer_019573-RA FUN_018322-T1
Pcer_077410-RA FUN_027828-T1
Pcer_029498-RA FUN_031899-T1
Pcer_083921-RA FUN_024345-T1
Pcer_052936-RA FUN_013174-T1
Pcer_032974-RA FUN_013886-T1
Pcer_014656-RA FUN_006140-T1
Pcer_084235-RA FUN_024775-T1
Pcer_019928-RA FUN_018782-T1
Pcer_029978-RA FUN_032468-T1
Pcer_050941-RA FUN_010692-T1
Pcer_050700-RA FUN_010296-T1
Pcer_079695-RA FUN_031127-T1
Pcer_019838-RA FUN_018659-T1
Pcer_014224-RA FUN_005586-T1
Pcer_013279-RA FUN_004397-T1
Pcer_083889-RA FUN_024272-T1
Pcer_015213-RA FUN_007081-T1
Pcer_084955-RA FUN_025664-T1
Pcer_014084-RA FUN_005424-T1
Pcer_052126-RA FUN_012279-T1
Pcer_052395-RA FUN_012620-T1
Pcer_084254-RA FUN_024799-T1
Pcer_013832-RA FUN_005131-T1
Pcer_051885-RA FUN_012012-T1
Pcer_065980-RA FUN_037773-T1
Pcer_051588-RA FUN_011568-T1
Pcer_019958-RA FUN_018811-T1
Pcer_066636-RA FUN_038408-T1
Pcer_020257-RA FUN_019247-T1
Pcer_029426-RA FUN_031812-T1
Pcer_014070-RA FUN_005410-T1
Pcer_083900-RA FUN_040170-T1
Pcer_084412-RA FUN_024984-T1
Pcer_085096-RA FUN_025826-T1
Pcer_010931-RA FUN_000393-T1
Pcer_084198-RA FUN_024730-T1
Pcer_078907-RA FUN_030213-T1
Pcer_067137-RA FUN_039071-T1
Pcer_020470-RA FUN_019529-T1
Pcer_031754-RA FUN_035110-T1
Pcer_031759-RA FUN_035118-T1
Pcer_085400-RA FUN_026249-T1
Pcer_031249-RA FUN_034201-T1
Pcer_021334-RA FUN_021201-T1
Pcer_020842-RA FUN_020068-T1
Pcer_052904-RA FUN_013140-T1
Pcer_052347-RA FUN_012559-T1
Pcer_067084-RA FUN_039012-T1
Pcer_015127-RA FUN_039984-T1
Pcer_084779-RA FUN_025470-T1
Pcer_033170-RA FUN_014101-T1
Pcer_084946-RA FUN_025655-T1
Pcer_050340-RA FUN_009322-T1
Pcer_052667-RA FUN_012887-T1
Pcer_020916-RA FUN_020150-T1
Pcer_032841-RA FUN_013742-T1
Pcer_020869-RA FUN_020096-T1
Pcer_085821-RA FUN_026622-T1
Pcer_051189-RA FUN_011059-T1
Pcer_021115-RA FUN_020913-T1
Pcer_019932-RA FUN_018786-T1
Pcer_034741-RA FUN_017006-T1
Pcer_050216-RA FUN_009015-T1
Pcer_085157-RA FUN_025899-T1
Pcer_020542-RA FUN_019628-T1
Pcer_030219-RA FUN_032826-T1
Pcer_065262-RA FUN_036156-T1
Pcer_021127-RA FUN_020943-T1
Pcer_067648-RA FUN_039634-T1
Pcer_020089-RA FUN_019054-T1
Pcer_014733-RA FUN_006227-T1
Pcer_020446-RA FUN_019501-T1
Pcer_015005-RA FUN_006844-T1
Pcer_067699-RA FUN_039687-T1
Pcer_013383-RA FUN_004531-T1
Pcer_021135-RA FUN_020957-T1
Pcer_050962-RA FUN_010708-T1
Pcer_052536-RA FUN_040046-T1
Pcer_012785-RA FUN_003717-T1
Pcer_034982-RA FUN_017537-T1
Pcer_021624-RA FUN_021611-T1
Pcer_051265-RA FUN_011198-T1
Pcer_084215-RA FUN_024752-T1
Pcer_067432-RA FUN_039384-T1
Pcer_051306-RA FUN_011245-T1
Pcer_066372-RA FUN_038017-T1
Pcer_014552-RA FUN_005990-T1
Pcer_034469-RA FUN_016480-T1
Pcer_079061-RA FUN_030390-T1
Pcer_067189-RA FUN_040323-T1
Pcer_083929-RA FUN_024353-T1
Pcer_019751-RA FUN_018536-T1
Pcer_034434-RA FUN_016445-T1
Pcer_020025-RA FUN_040116-T1
Pcer_051657-RA FUN_011699-T1
Pcer_084218-RA FUN_024754-T1
Pcer_019705-RA FUN_018478-T1
Pcer_050734-RA FUN_010366-T1
Pcer_084630-RA FUN_025299-T1
Pcer_084374-RA FUN_024939-T1
Pcer_022250-RA FUN_022399-T1
Pcer_085353-RA FUN_026191-T1
Pcer_066530-RA FUN_038293-T1
Pcer_031031-RA FUN_033946-T1
Pcer_020876-RA FUN_020104-T1
Pcer_015004-RA FUN_006843-T1
Pcer_052378-RA FUN_012604-T1
Pcer_066442-RA FUN_038195-T1
Pcer_066330-RA FUN_037971-T1
Pcer_014496-RA FUN_005934-T1
Pcer_013289-RA FUN_004409-T1
Pcer_022578-RA FUN_022830-T1
Pcer_078979-RA FUN_030293-T1
Pcer_030774-RA FUN_033582-T1
Pcer_011439-RA FUN_001113-T1
Pcer_033702-RA FUN_015035-T1
Pcer_066528-RA FUN_038291-T1
Pcer_033583-RA FUN_015092-T1
Pcer_035236-RA FUN_017741-T1
Pcer_020076-RA FUN_018951-T1
Pcer_029661-RA FUN_032100-T1
Pcer_065478-RA FUN_036453-T1
Pcer_022069-RA FUN_022175-T1
Pcer_085323-RA FUN_040196-T1
Pcer_031291-RA FUN_034243-T1
Pcer_084122-RA FUN_024630-T1
Pcer_015233-RA FUN_007102-T1
Pcer_013847-RA FUN_005146-T1
Pcer_014509-RA FUN_005947-T1
Pcer_034374-RA FUN_016354-T1
Pcer_085482-RA FUN_026344-T1
Pcer_085734-RA FUN_026644-T1
Pcer_013784-RA FUN_005070-T1
Pcer_050705-RA FUN_010297-T1
Pcer_051855-RA FUN_011982-T1
Pcer_079400-RA FUN_030763-T1
Pcer_033904-RA FUN_015514-T1
Pcer_029991-RA FUN_032482-T1
Pcer_079547-RA FUN_030939-T1
Pcer_013727-RA FUN_005003-T1
Pcer_084916-RA FUN_025622-T1
Pcer_084776-RA FUN_025467-T1
Pcer_067756-RA FUN_039755-T1
Pcer_033025-RA FUN_013937-T1
Pcer_051528-RA FUN_011501-T1
Pcer_066475-RA FUN_038235-T1
Pcer_033293-RA FUN_014192-T1
Pcer_067652-RA FUN_039637-T1
Pcer_012839-RA FUN_003790-T1
Pcer_052411-RA FUN_012637-T1
Pcer_052206-RA FUN_012385-T1
Pcer_066594-RA FUN_038372-T1
Pcer_019839-RA FUN_018660-T1
Pcer_052111-RA FUN_012259-T1
Pcer_051329-RA FUN_011273-T1
Pcer_012798-RA FUN_003737-T1
Pcer_079556-RA FUN_030949-T1
Pcer_085665-RA FUN_026568-T1
Pcer_066940-RA FUN_038746-T1
Pcer_034604-RA FUN_016810-T1
Pcer_066657-RA FUN_038432-T1
Pcer_066476-RA FUN_038236-T1
Pcer_015368-RA FUN_007722-T1
Pcer_030015-RA FUN_032506-T1
Pcer_065814-RA Pfrut_100338-RA
Pcer_019963-RA FUN_018817-T1
Pcer_012188-RA FUN_002194-T1
Pcer_078748-RA FUN_030018-T1
Pcer_014437-RA FUN_005869-T1
Pcer_066927-RA FUN_038733-T1
Pcer_065848-RA FUN_037430-T1
Pcer_065845-RA FUN_040302-T1
Pcer_051555-RA FUN_011541-T1
Pcer_021929-RA FUN_022006-T1
Pcer_029166-RA FUN_031727-T1
Pcer_013374-RA FUN_004522-T1
Pcer_085753-RA FUN_026670-T1
Pcer_085472-RA FUN_026330-T1
Pcer_020070-RA FUN_018946-T1
Pcer_065688-RA FUN_037026-T1
Pcer_034695-RA FUN_016943-T1
Pcer_066289-RA FUN_037918-T1
Pcer_066147-RA FUN_037574-T1
Pcer_052448-RA FUN_012677-T1
Pcer_078933-RA FUN_030240-T1
Pcer_012125-RA FUN_002101-T1
Pcer_049683-RA FUN_007995-T1
Pcer_066439-RA FUN_038192-T1
Pcer_078125-RA FUN_029060-T1
Pcer_033476-RA FUN_014623-T1
Pcer_067314-RA FUN_039255-T1
