Pcer_069968-RA Pfrut_059040-RA
Pcer_082264-RA Pfrut_012731-RA
Pcer_083147-RA Pfrut_074786-RA
Pcer_058499-RA Pfrut_097995-RA
Pcer_080419-RA Pfrut_095154-RA
Pcer_089303-RA Pfrut_058607-RA
Pcer_070030-RA Pfrut_042008-RA
Pcer_080266-RA Pfrut_095303-RA
Pcer_007627-RA Pfrut_033396-RA
Pcer_007626-RA Pfrut_033397-RA
Pcer_005486-RA Pfrut_071233-RA
Pcer_005487-RA Pfrut_071234-RA
Pcer_005668-RA Pfrut_059843-RA
Pcer_080337-RA Pfrut_095229-RA
Pcer_089466-RA Pfrut_058793-RA
Pcer_071193-RA Pfrut_043210-RA
Pcer_041562-RA Pfrut_091277-RA
Pcer_059546-RA Pfrut_007080-RA
Pcer_026717-RA Pfrut_068070-RA
Pcer_080518-RA Pfrut_012076-RA
Pcer_026326-RA Pfrut_044505-RA
Pcer_047248-RA Pfrut_100750-RA
Pcer_088249-RA Pfrut_096142-RA
Pcer_044883-RA Pfrut_039437-RA
Pcer_008257-RA Pfrut_089366-RA
Pcer_008807-RA Pfrut_089954-RA
Pcer_049300-RA Pfrut_037468-RA
Pcer_006713-RA Pfrut_098874-RA
Pcer_042648-RA Pfrut_018588-RA
Pcer_044399-RA Pfrut_054653-RA
Pcer_028280-RA Pfrut_066410-RA
Pcer_048832-RA Pfrut_077770-RA
Pcer_082818-RA Pfrut_025912-RA
Pcer_087767-RA Pfrut_017495-RA
Pcer_070059-RA Pfrut_042039-RA
Pcer_044687-RA Pfrut_031607-RA
Pcer_041818-RA Pfrut_085580-RA
Pcer_087863-RA Pfrut_047469-RA
Pcer_070950-RA Pfrut_042973-RA
Pcer_058134-RA Pfrut_025366-RA
Pcer_059608-RA Pfrut_012580-RA
Pcer_042346-RA Pfrut_018928-RA
Pcer_026698-RA Pfrut_068089-RA
Pcer_058446-RA Pfrut_048743-RA
Pcer_042509-RA Pfrut_018739-RA
Pcer_006268-RA Pfrut_098384-RA
Pcer_026568-RA Pfrut_068225-RA
Pcer_089458-RA Pfrut_058785-RA
Pcer_042574-RA Pfrut_018671-RA
Pcer_042573-RA Pfrut_018672-RA
Pcer_081249-RA Pfrut_082924-RA
Pcer_088355-RA Pfrut_096019-RA
Pcer_082846-RA Pfrut_025877-RA
Pcer_008709-RA Pfrut_084729-RA
Pcer_088869-RA Pfrut_023295-RA
Pcer_026249-RA Pfrut_044391-RA
Pcer_028275-RA Pfrut_066415-RA
Pcer_071258-RA Pfrut_043270-RA
Pcer_028206-RA Pfrut_066484-RA
Pcer_027089-RA Pfrut_067662-RA
Pcer_080552-RA Pfrut_095013-RA
Pcer_080551-RA Pfrut_095014-RA
Pcer_042120-RA Pfrut_085268-RA
Pcer_071124-RA Pfrut_043141-RA
Pcer_028459-RA Pfrut_066232-RA
Pcer_027421-RA Pfrut_067313-RA
Pcer_027951-RA Pfrut_066778-RA
Pcer_057701-RA Pfrut_057542-RA
Pcer_042090-RA Pfrut_087202-RA
Pcer_009309-RA Pfrut_009035-RA
Pcer_026641-RA Pfrut_068155-RA
Pcer_027410-RA Pfrut_067324-RA
Pcer_007963-RA Pfrut_101896-RA
Pcer_048103-RA Pfrut_076998-RA
Pcer_044465-RA Pfrut_039036-RA
Pcer_081504-RA Pfrut_082661-RA
Pcer_043222-RA Pfrut_050420-RA
Pcer_071247-RA Pfrut_043257-RA
Pcer_044086-RA Pfrut_038641-RA
Pcer_082066-RA Pfrut_026665-RA
Pcer_010512-RA Pfrut_004212-RA
Pcer_027572-RA Pfrut_054583-RA
Pcer_044250-RA Pfrut_038822-RA
Pcer_042410-RA Pfrut_018843-RA
Pcer_005797-RA Pfrut_079597-RA
Pcer_088652-RA Pfrut_023527-RA
Pcer_069489-RA Pfrut_052250-RA
Pcer_069486-RA Pfrut_052246-RA
Pcer_006827-RA Pfrut_099020-RA
Pcer_068729-RA Pfrut_068818-RA
Pcer_068591-RA Pfrut_046408-RA
Pcer_008369-RA Pfrut_089480-RA
Pcer_027320-RA Pfrut_065228-RA
Pcer_042714-RA Pfrut_050112-RA
Pcer_010322-RA Pfrut_003996-RA
Pcer_048202-RA Pfrut_038027-RA
Pcer_058447-RA Pfrut_048742-RA
Pcer_069421-RA Pfrut_071677-RA
Pcer_009429-RA Pfrut_019620-RA
Pcer_070830-RA Pfrut_042841-RA
Pcer_070175-RA Pfrut_042167-RA
Pcer_071033-RA Pfrut_043050-RA
Pcer_087581-RA Pfrut_047139-RA
Pcer_088268-RA Pfrut_096120-RA
Pcer_088269-RA Pfrut_096118-RA
Pcer_070006-RA Pfrut_075758-RA
Pcer_087559-RA Pfrut_047114-RA
Pcer_027565-RA Pfrut_067174-RA
Pcer_081942-RA Pfrut_041508-RA
Pcer_089016-RA Pfrut_088653-RA
Pcer_069134-RA Pfrut_007925-RA
Pcer_087712-RA Pfrut_047267-RA
Pcer_087545-RA Pfrut_011305-RA
Pcer_087852-RA Pfrut_061503-RA
Pcer_007391-RA Pfrut_048758-RA
Pcer_080909-RA Pfrut_094648-RA
Pcer_048588-RA Pfrut_077527-RA
Pcer_008710-RA Pfrut_084732-RA
Pcer_068707-RA Pfrut_092252-RA
Pcer_006272-RA Pfrut_098388-RA
Pcer_009198-RA Pfrut_019851-RA
Pcer_087997-RA Pfrut_062239-RA
Pcer_059471-RA Pfrut_028329-RA
Pcer_088536-RA Pfrut_013564-RA
Pcer_048247-RA Pfrut_077178-RA
Pcer_048246-RA Pfrut_077177-RA
Pcer_042274-RA Pfrut_019018-RA
Pcer_048890-RA Pfrut_077828-RA
Pcer_044300-RA Pfrut_038870-RA
Pcer_068206-RA Pfrut_006450-RA
Pcer_057756-RA FUN_027596-T1
Pcer_082555-RA Pfrut_026176-RA
Pcer_082463-RA Pfrut_026258-RA
Pcer_044182-RA Pfrut_038742-RA
Pcer_069780-RA Pfrut_048716-RA
Pcer_027930-RA Pfrut_097489-RA
Pcer_010003-RA Pfrut_003633-RA
Pcer_042469-RA Pfrut_018779-RA
Pcer_042468-RA Pfrut_018780-RA
Pcer_044853-RA Pfrut_054199-RA
Pcer_043071-RA Pfrut_075535-RA
Pcer_049309-RA Pfrut_047820-RA
Pcer_007719-RA Pfrut_033309-RA
Pcer_087644-RA Pfrut_088935-RA
Pcer_083131-RA Pfrut_074809-RA
Pcer_083128-RA Pfrut_074811-RA
Pcer_059576-RA Pfrut_070439-RA
Pcer_049028-RA Pfrut_083440-RA
Pcer_041964-RA Pfrut_070728-RA
Pcer_082335-RA Pfrut_026390-RA
Pcer_069643-RA Pfrut_052433-RA
Pcer_047345-RA Pfrut_021734-RA
Pcer_081772-RA Pfrut_027012-RA
Pcer_044561-RA Pfrut_039126-RA
Pcer_044562-RA Pfrut_039127-RA
Pcer_070399-RA Pfrut_042410-RA
Pcer_089904-RA Pfrut_069645-RA
Pcer_080326-RA Pfrut_095241-RA
Pcer_069170-RA Pfrut_021660-RA
Pcer_068658-RA Pfrut_012255-RA
Pcer_069341-RA Pfrut_021461-RA
Pcer_005894-RA Pfrut_040592-RA
Pcer_080526-RA Pfrut_095036-RA
Pcer_005820-RA Pfrut_073625-RA
Pcer_005819-RA Pfrut_073622-RA
Pcer_028102-RA Pfrut_066590-RA
Pcer_042578-RA Pfrut_018669-RA
Pcer_058364-RA Pfrut_027115-RA
Pcer_082575-RA Pfrut_026157-RA
Pcer_089010-RA Pfrut_085121-RA
Pcer_087551-RA Pfrut_041549-RA
Pcer_089776-RA Pfrut_069514-RA
Pcer_005736-RA Pfrut_070501-RA
Pcer_047190-RA Pfrut_078374-RA
Pcer_009208-RA Pfrut_019841-RA
Pcer_068238-RA Pfrut_006503-RA
Pcer_048212-RA Pfrut_077133-RA
Pcer_048463-RA Pfrut_077409-RA
Pcer_010399-RA Pfrut_040481-RA
Pcer_026656-RA FUN_024544-T1
Pcer_010105-RA Pfrut_003744-RA
Pcer_057724-RA Pfrut_057510-RA
Pcer_010150-RA Pfrut_003791-RA
Pcer_081834-RA Pfrut_026947-RA
Pcer_006661-RA Pfrut_098816-RA
Pcer_080609-RA Pfrut_094964-RA
Pcer_088582-RA FUN_015768-T1
Pcer_089369-RA Pfrut_073446-RA
Pcer_047557-RA Pfrut_016202-RA
Pcer_059243-RA Pfrut_028070-RA
Pcer_009616-RA Pfrut_019433-RA
Pcer_068057-RA FUN_032862-T1
Pcer_027399-RA FUN_025437-T1
Pcer_027408-RA Pfrut_067326-RA
Pcer_081501-RA Pfrut_082664-RA
Pcer_089778-RA Pfrut_069516-RA
Pcer_070201-RA Pfrut_042183-RA
Pcer_010409-RA Pfrut_040468-RA
Pcer_010430-RA Pfrut_004306-RA
Pcer_042896-RA Pfrut_018280-RA
Pcer_010198-RA Pfrut_003842-RA
Pcer_087844-RA Pfrut_047491-RA
Pcer_005601-RA Pfrut_071372-RA
Pcer_006317-RA Pfrut_098434-RA
Pcer_048363-RA Pfrut_098056-RA
Pcer_005541-RA Pfrut_071294-RA
Pcer_009297-RA Pfrut_009019-RA
Pcer_043697-RA Pfrut_038223-RA
Pcer_048652-RA Pfrut_059609-RA
Pcer_048834-RA Pfrut_077771-RA
Pcer_059504-RA Pfrut_070353-RA
Pcer_082376-RA Pfrut_026353-RA
Pcer_070879-RA Pfrut_068424-RA
Pcer_042938-RA Pfrut_018236-RA
Pcer_047003-RA Pfrut_074107-RA
Pcer_049086-RA Pfrut_086957-RA
Pcer_028094-RA Pfrut_066599-RA
Pcer_088214-RA Pfrut_070035-RA
Pcer_008382-RA Pfrut_089492-RA
Pcer_026616-RA Pfrut_068177-RA
Pcer_047602-RA Pfrut_010379-RA
Pcer_009295-RA Pfrut_009017-RA
Pcer_009471-RA Pfrut_019580-RA
Pcer_049381-RA Pfrut_083828-RA
Pcer_007028-RA Pfrut_059794-RA
Pcer_088553-RA Pfrut_041654-RA
Pcer_048568-RA Pfrut_077503-RA
Pcer_071001-RA Pfrut_043017-RA
Pcer_087758-RA Pfrut_047318-RA
Pcer_008957-RA Pfrut_020093-RA
Pcer_082767-RA Pfrut_025968-RA
Pcer_005787-RA Pfrut_071582-RA
Pcer_070786-RA Pfrut_065481-RA
Pcer_041649-RA Pfrut_013501-RA
Pcer_089973-RA Pfrut_040161-RA
Pcer_043482-RA Pfrut_050694-RA
Pcer_008224-RA Pfrut_064363-RA
Pcer_048471-RA Pfrut_052195-RA
Pcer_089927-RA Pfrut_069672-RA
Pcer_087765-RA Pfrut_047325-RA
Pcer_044195-RA Pfrut_038758-RA
Pcer_044198-RA Pfrut_024064-RA
Pcer_048266-RA Pfrut_077194-RA
Pcer_008442-RA Pfrut_089581-RA
Pcer_009172-RA Pfrut_045024-RA
Pcer_044903-RA Pfrut_039452-RA
Pcer_047704-RA Pfrut_016368-RA
Pcer_010200-RA Pfrut_003844-RA
Pcer_081459-RA Pfrut_082715-RA
Pcer_048000-RA Pfrut_078911-RA
Pcer_041608-RA Pfrut_085827-RA
Pcer_047347-RA Pfrut_021738-RA
Pcer_010534-RA Pfrut_004180-RA
Pcer_010308-RA Pfrut_003981-RA
Pcer_008059-RA Pfrut_089166-RA
Pcer_044799-RA Pfrut_039352-RA
Pcer_070693-RA Pfrut_042710-RA
Pcer_006636-RA Pfrut_098791-RA
Pcer_010515-RA Pfrut_004208-RA
Pcer_042401-RA Pfrut_018857-RA
Pcer_027720-RA Pfrut_067011-RA
Pcer_047552-RA Pfrut_034310-RA
Pcer_007503-RA Pfrut_071863-RA
Pcer_047635-RA Pfrut_010340-RA
Pcer_059272-RA Pfrut_006651-RA
Pcer_042753-RA Pfrut_018462-RA
Pcer_049177-RA Pfrut_083595-RA
Pcer_088722-RA Pfrut_023441-RA
Pcer_087296-RA Pfrut_046821-RA
Pcer_026627-RA Pfrut_055520-RA
Pcer_007755-RA Pfrut_033537-RA
Pcer_088458-RA Pfrut_041784-RA
Pcer_082258-RA Pfrut_026467-RA
Pcer_068182-RA Pfrut_006420-RA
Pcer_070134-RA Pfrut_044204-RA
Pcer_069286-RA Pfrut_024634-RA
Pcer_047798-RA Pfrut_046716-RA
Pcer_089373-RA Pfrut_073450-RA
Pcer_070415-RA Pfrut_042425-RA
Pcer_070419-RA Pfrut_042432-RA
Pcer_059733-RA Pfrut_028625-RA
Pcer_043750-RA Pfrut_038278-RA
Pcer_069513-RA Pfrut_092376-RA
Pcer_070405-RA Pfrut_042415-RA
Pcer_088696-RA Pfrut_023472-RA
Pcer_007962-RA Pfrut_033774-RA
Pcer_046948-RA Pfrut_074040-RA
Pcer_041704-RA Pfrut_061602-RA
Pcer_080272-RA Pfrut_095298-RA
Pcer_005938-RA Pfrut_073770-RA
Pcer_088529-RA Pfrut_013570-RA
Pcer_026628-RA Pfrut_055521-RA
Pcer_008370-RA Pfrut_089481-RA
Pcer_006173-RA Pfrut_098288-RA
Pcer_082983-RA Pfrut_074990-RA
Pcer_080283-RA Pfrut_095285-RA
Pcer_087470-RA Pfrut_035606-RA
Pcer_010508-RA Pfrut_004216-RA
Pcer_069844-RA Pfrut_050935-RA
Pcer_010334-RA Pfrut_004007-RA
Pcer_081383-RA Pfrut_082794-RA
Pcer_042487-RA Pfrut_079440-RA
Pcer_027957-RA Pfrut_066773-RA
Pcer_047339-RA Pfrut_021725-RA
Pcer_043479-RA Pfrut_050690-RA
Pcer_007302-RA Pfrut_102208-RA
Pcer_042214-RA Pfrut_085180-RA
Pcer_006514-RA Pfrut_098663-RA
Pcer_041647-RA Pfrut_013503-RA
Pcer_043452-RA Pfrut_050663-RA
Pcer_071226-RA Pfrut_043243-RA
Pcer_027462-RA Pfrut_067271-RA
Pcer_070874-RA Pfrut_068418-RA
Pcer_070485-RA Pfrut_042488-RA
Pcer_068876-RA Pfrut_008226-RA
Pcer_027759-RA Pfrut_043784-RA
Pcer_069665-RA Pfrut_030178-RA
Pcer_042043-RA Pfrut_085346-RA
Pcer_089044-RA Pfrut_023080-RA
Pcer_027066-RA Pfrut_067690-RA
Pcer_088216-RA Pfrut_070036-RA
Pcer_006323-RA Pfrut_098440-RA
Pcer_049235-RA Pfrut_069823-RA
Pcer_006908-RA Pfrut_078523-RA
Pcer_009612-RA Pfrut_019437-RA
Pcer_027614-RA Pfrut_067122-RA
Pcer_010014-RA Pfrut_003649-RA
Pcer_080279-RA Pfrut_095291-RA
Pcer_042807-RA Pfrut_017683-RA
Pcer_088584-RA Pfrut_023620-RA
Pcer_026790-RA Pfrut_067995-RA
Pcer_009470-RA Pfrut_019581-RA
Pcer_042816-RA Pfrut_017694-RA
Pcer_044404-RA Pfrut_038972-RA
Pcer_069802-RA Pfrut_052624-RA
Pcer_043135-RA Pfrut_061478-RA
Pcer_043939-RA Pfrut_038483-RA
Pcer_041648-RA Pfrut_013502-RA
Pcer_006408-RA Pfrut_071020-RA
Pcer_082604-RA Pfrut_026139-RA
Pcer_008619-RA Pfrut_057417-RA
Pcer_048306-RA Pfrut_077243-RA
Pcer_047677-RA Pfrut_016341-RA
Pcer_088583-RA Pfrut_023619-RA
Pcer_026699-RA Pfrut_068088-RA
Pcer_080452-RA Pfrut_095114-RA
Pcer_041989-RA Pfrut_085407-RA
Pcer_047341-RA Pfrut_021727-RA
Pcer_088512-RA Pfrut_041705-RA
Pcer_041743-RA FUN_018504-T1
Pcer_049174-RA Pfrut_083593-RA
Pcer_041734-RA Pfrut_085674-RA
Pcer_069441-RA Pfrut_071702-RA
Pcer_008188-RA Pfrut_075127-RA
Pcer_080329-RA Pfrut_095237-RA
Pcer_007960-RA Pfrut_033770-RA
Pcer_088784-RA Pfrut_008408-RA
Pcer_088789-RA Pfrut_008413-RA
Pcer_089404-RA Pfrut_057449-RA
Pcer_070895-RA Pfrut_042910-RA
Pcer_042912-RA Pfrut_018262-RA
Pcer_044651-RA Pfrut_039206-RA
Pcer_027975-RA Pfrut_008779-RA
Pcer_006167-RA Pfrut_098281-RA
Pcer_088072-RA Pfrut_047658-RA
Pcer_088071-RA Pfrut_047656-RA
Pcer_081943-RA Pfrut_041509-RA
Pcer_044189-RA Pfrut_041861-RA
Pcer_088477-RA Pfrut_041755-RA
Pcer_087212-RA Pfrut_046736-RA
Pcer_059026-RA Pfrut_027798-RA
Pcer_088321-RA Pfrut_096052-RA
Pcer_048188-RA Pfrut_077108-RA
Pcer_043295-RA Pfrut_084638-RA
Pcer_080890-RA Pfrut_015917-RA
Pcer_007655-RA Pfrut_033371-RA
Pcer_088034-RA Pfrut_047617-RA
Pcer_043927-RA Pfrut_058240-RA
Pcer_027363-RA Pfrut_067364-RA
Pcer_081498-RA Pfrut_060239-RA
Pcer_047373-RA Pfrut_043405-RA
Pcer_027030-RA Pfrut_040571-RA
Pcer_005786-RA Pfrut_071581-RA
Pcer_026997-RA Pfrut_067764-RA
Pcer_027823-RA Pfrut_066897-RA
Pcer_006805-RA Pfrut_012820-RA
Pcer_047532-RA Pfrut_016170-RA
Pcer_087988-RA Pfrut_062249-RA
Pcer_048503-RA Pfrut_037595-RA
Pcer_042506-RA Pfrut_018742-RA
Pcer_082730-RA Pfrut_026001-RA
Pcer_082692-RA Pfrut_048689-RA
Pcer_008564-RA Pfrut_089701-RA
Pcer_008087-RA Pfrut_089196-RA
Pcer_026278-RA Pfrut_044429-RA
Pcer_026276-RA Pfrut_044424-RA
Pcer_058007-RA Pfrut_090796-RA
Pcer_080814-RA Pfrut_094751-RA
Pcer_044212-RA Pfrut_024046-RA
Pcer_041694-RA Pfrut_085724-RA
Pcer_081456-RA Pfrut_082718-RA
Pcer_006973-RA Pfrut_051131-RA
Pcer_043189-RA Pfrut_101086-RA
Pcer_044100-RA Pfrut_099455-RA
Pcer_047334-RA Pfrut_021718-RA
Pcer_009593-RA Pfrut_012016-RA
Pcer_080637-RA Pfrut_094935-RA
Pcer_010215-RA Pfrut_003869-RA
Pcer_068632-RA FUN_010417-T1
Pcer_069290-RA Pfrut_040709-RA
Pcer_042518-RA Pfrut_018730-RA
Pcer_070955-RA Pfrut_042979-RA
Pcer_089771-RA Pfrut_069505-RA
Pcer_089772-RA Pfrut_069506-RA
Pcer_081411-RA Pfrut_082762-RA
Pcer_026486-RA Pfrut_009300-RA
Pcer_082288-RA Pfrut_026432-RA
Pcer_005701-RA Pfrut_071486-RA
Pcer_010029-RA Pfrut_004484-RA
Pcer_005863-RA Pfrut_073686-RA
Pcer_043103-RA Pfrut_097356-RA
Pcer_081328-RA Pfrut_082830-RA
Pcer_080832-RA Pfrut_100970-RA
Pcer_044238-RA Pfrut_038808-RA
Pcer_047987-RA Pfrut_076878-RA
Pcer_008183-RA Pfrut_075123-RA
Pcer_049039-RA Pfrut_083451-RA
Pcer_081203-RA Pfrut_082974-RA
Pcer_009596-RA Pfrut_012019-RA
Pcer_008180-RA Pfrut_075120-RA
Pcer_043842-RA Pfrut_038381-RA
Pcer_068310-RA Pfrut_075182-RA
Pcer_046946-RA Pfrut_074035-RA
Pcer_026871-RA Pfrut_067902-RA
Pcer_041717-RA Pfrut_085692-RA
Pcer_068326-RA Pfrut_075198-RA
Pcer_082646-RA Pfrut_004656-RA
Pcer_088736-RA Pfrut_029117-RA
Pcer_087279-RA Pfrut_046802-RA
Pcer_080387-RA Pfrut_095183-RA
Pcer_088250-RA Pfrut_096141-RA
Pcer_009449-RA Pfrut_040116-RA
Pcer_043909-RA Pfrut_038447-RA
Pcer_049076-RA Pfrut_086945-RA
Pcer_048071-RA Pfrut_016853-RA
Pcer_048070-RA Pfrut_016854-RA
Pcer_070629-RA Pfrut_084384-RA
Pcer_068822-RA Pfrut_008264-RA
Pcer_082263-RA Pfrut_026460-RA
Pcer_044009-RA Pfrut_038556-RA
Pcer_010035-RA Pfrut_004490-RA
Pcer_081913-RA Pfrut_026852-RA
Pcer_005522-RA Pfrut_071276-RA
Pcer_068354-RA Pfrut_081982-RA
Pcer_047972-RA Pfrut_076859-RA
Pcer_005939-RA Pfrut_073771-RA
Pcer_087796-RA Pfrut_047529-RA
Pcer_007355-RA Pfrut_017104-RA
Pcer_008173-RA Pfrut_089280-RA
Pcer_047181-RA Pfrut_078384-RA
Pcer_041698-RA Pfrut_085719-RA
Pcer_028286-RA Pfrut_078354-RA
Pcer_007017-RA Pfrut_070638-RA
Pcer_089934-RA Pfrut_069678-RA
Pcer_088093-RA Pfrut_047676-RA
Pcer_089551-RA Pfrut_069252-RA
Pcer_068484-RA Pfrut_075997-RA
Pcer_047626-RA Pfrut_010349-RA
Pcer_027824-RA Pfrut_066896-RA
Pcer_042012-RA Pfrut_091234-RA
Pcer_026850-RA Pfrut_100639-RA
Pcer_043137-RA Pfrut_061481-RA
Pcer_068878-RA Pfrut_074357-RA
Pcer_007777-RA Pfrut_033573-RA
Pcer_005788-RA Pfrut_071583-RA
Pcer_049138-RA Pfrut_083550-RA
Pcer_089288-RA Pfrut_058588-RA
Pcer_082142-RA Pfrut_060649-RA
Pcer_009048-RA Pfrut_039560-RA
Pcer_005492-RA Pfrut_071240-RA
Pcer_081528-RA Pfrut_082642-RA
Pcer_069008-RA Pfrut_008067-RA
Pcer_081978-RA Pfrut_026771-RA
Pcer_027203-RA Pfrut_071810-RA
Pcer_028335-RA Pfrut_053809-RA
Pcer_041845-RA Pfrut_085555-RA
Pcer_028011-RA Pfrut_066703-RA
Pcer_068520-RA Pfrut_075421-RA
Pcer_081138-RA Pfrut_094420-RA
Pcer_059745-RA Pfrut_028633-RA
Pcer_089885-RA Pfrut_069625-RA
Pcer_087273-RA Pfrut_046798-RA
Pcer_070484-RA Pfrut_042489-RA
Pcer_049180-RA Pfrut_083597-RA
Pcer_080490-RA Pfrut_095073-RA
Pcer_009223-RA Pfrut_019826-RA
Pcer_043263-RA Pfrut_050465-RA
Pcer_082252-RA Pfrut_026472-RA
Pcer_089916-RA Pfrut_069658-RA
Pcer_080875-RA Pfrut_094693-RA
Pcer_009156-RA Pfrut_058214-RA
Pcer_008170-RA Pfrut_089277-RA
Pcer_008447-RA Pfrut_100881-RA
Pcer_070123-RA Pfrut_042104-RA
Pcer_008727-RA Pfrut_089861-RA
Pcer_010310-RA Pfrut_003983-RA
Pcer_087576-RA Pfrut_047131-RA
Pcer_027302-RA Pfrut_067431-RA
Pcer_070634-RA Pfrut_042644-RA
Pcer_057922-RA Pfrut_090887-RA
Pcer_080496-RA Pfrut_051035-RA
Pcer_049347-RA Pfrut_083797-RA
Pcer_008189-RA Pfrut_075128-RA
Pcer_010504-RA Pfrut_004222-RA
Pcer_027922-RA Pfrut_050894-RA
Pcer_027386-RA Pfrut_067340-RA
Pcer_043566-RA Pfrut_044823-RA
Pcer_087847-RA Pfrut_061508-RA
Pcer_082008-RA Pfrut_026741-RA
Pcer_027618-RA Pfrut_067118-RA
Pcer_044126-RA Pfrut_038683-RA
Pcer_008947-RA Pfrut_020099-RA
Pcer_080342-RA Pfrut_095223-RA
Pcer_058687-RA Pfrut_044940-RA
Pcer_081529-RA Pfrut_082641-RA
Pcer_027831-RA Pfrut_066889-RA
Pcer_048694-RA Pfrut_077637-RA
Pcer_042186-RA Pfrut_085210-RA
Pcer_059388-RA Pfrut_024162-RA
Pcer_007349-RA Pfrut_017112-RA
Pcer_080756-RA Pfrut_094806-RA
Pcer_057994-RA Pfrut_090811-RA
Pcer_028099-RA Pfrut_066594-RA
Pcer_071004-RA Pfrut_043020-RA
Pcer_088954-RA Pfrut_023190-RA
Pcer_081626-RA Pfrut_082520-RA
Pcer_028217-RA Pfrut_013212-RA
Pcer_007555-RA Pfrut_033468-RA
Pcer_057992-RA Pfrut_012642-RA
Pcer_048249-RA Pfrut_077180-RA
Pcer_068732-RA Pfrut_057193-RA
Pcer_049109-RA FUN_039481-T1
Pcer_069751-RA Pfrut_084516-RA
Pcer_009113-RA Pfrut_019940-RA
Pcer_043480-RA Pfrut_050691-RA
Pcer_089099-RA Pfrut_023028-RA
Pcer_005450-RA Pfrut_064244-RA
Pcer_008342-RA Pfrut_063322-RA
Pcer_027547-RA Pfrut_067197-RA
Pcer_027551-RA Pfrut_067194-RA
Pcer_048049-RA Pfrut_076945-RA
Pcer_088369-RA Pfrut_095999-RA
Pcer_047962-RA Pfrut_010289-RA
Pcer_042283-RA Pfrut_019004-RA
Pcer_082331-RA Pfrut_078489-RA
Pcer_041710-RA Pfrut_085702-RA
Pcer_027812-RA Pfrut_041279-RA
Pcer_087525-RA Pfrut_028809-RA
Pcer_010074-RA Pfrut_091841-RA
Pcer_088081-RA Pfrut_047662-RA
Pcer_009206-RA Pfrut_019843-RA
Pcer_047276-RA Pfrut_100452-RA
Pcer_082001-RA Pfrut_026748-RA
Pcer_082865-RA Pfrut_025862-RA
Pcer_006201-RA Pfrut_098318-RA
Pcer_069873-RA Pfrut_058939-RA
Pcer_047767-RA Pfrut_064327-RA
Pcer_010070-RA Pfrut_091844-RA
Pcer_009315-RA Pfrut_019732-RA
Pcer_008569-RA Pfrut_089705-RA
Pcer_068512-RA Pfrut_075411-RA
Pcer_047771-RA Pfrut_065708-RA
Pcer_008379-RA Pfrut_089489-RA
Pcer_059783-RA Pfrut_057359-RA
Pcer_048786-RA Pfrut_077727-RA
Pcer_089153-RA Pfrut_022967-RA
Pcer_048165-RA Pfrut_064419-RA
Pcer_059410-RA Pfrut_027603-RA
Pcer_046969-RA Pfrut_074058-RA
Pcer_006313-RA Pfrut_098429-RA
Pcer_049064-RA Pfrut_083472-RA
Pcer_006948-RA Pfrut_075925-RA
Pcer_088548-RA Pfrut_052923-RA
Pcer_008724-RA Pfrut_089858-RA
Pcer_006008-RA Pfrut_073862-RA
Pcer_049030-RA Pfrut_083442-RA
Pcer_081469-RA Pfrut_082706-RA
Pcer_008840-RA Pfrut_012101-RA
Pcer_088551-RA Pfrut_052920-RA
Pcer_080534-RA Pfrut_095028-RA
Pcer_088627-RA Pfrut_023554-RA
Pcer_047125-RA Pfrut_058295-RA
Pcer_068409-RA Pfrut_075286-RA
Pcer_081244-RA Pfrut_082931-RA
Pcer_048051-RA Pfrut_016874-RA
Pcer_088493-RA Pfrut_041734-RA
Pcer_080585-RA Pfrut_094991-RA
Pcer_008502-RA Pfrut_089638-RA
Pcer_006667-RA Pfrut_098819-RA
Pcer_068669-RA Pfrut_092196-RA
Pcer_043535-RA Pfrut_062502-RA
Pcer_007786-RA Pfrut_033582-RA
Pcer_027948-RA Pfrut_097507-RA
Pcer_006450-RA Pfrut_098590-RA
Pcer_041792-RA Pfrut_085608-RA
Pcer_070711-RA Pfrut_042729-RA
Pcer_044728-RA Pfrut_039279-RA
Pcer_087870-RA Pfrut_065361-RA
Pcer_042318-RA Pfrut_018965-RA
Pcer_008054-RA Pfrut_089161-RA
Pcer_088160-RA Pfrut_096258-RA
Pcer_088497-RA Pfrut_041727-RA
Pcer_070055-RA Pfrut_042034-RA
Pcer_081472-RA Pfrut_060271-RA
Pcer_070517-RA Pfrut_042521-RA
Pcer_087379-RA Pfrut_046905-RA
Pcer_028467-RA Pfrut_066224-RA
Pcer_007470-RA Pfrut_011102-RA
Pcer_007472-RA Pfrut_033237-RA
Pcer_082124-RA Pfrut_060669-RA
Pcer_010137-RA Pfrut_003767-RA
Pcer_044472-RA Pfrut_088619-RA
Pcer_081972-RA Pfrut_026780-RA
Pcer_010099-RA Pfrut_003738-RA
Pcer_007716-RA Pfrut_064171-RA
Pcer_005488-RA Pfrut_071235-RA
Pcer_048824-RA Pfrut_077763-RA
Pcer_087253-RA Pfrut_046774-RA
Pcer_048056-RA Pfrut_076953-RA
Pcer_009614-RA Pfrut_019435-RA
Pcer_088225-RA Pfrut_096169-RA
Pcer_048509-RA Pfrut_034049-RA
Pcer_048990-RA Pfrut_083395-RA
Pcer_009348-RA Pfrut_019697-RA
Pcer_007883-RA Pfrut_033682-RA
Pcer_041979-RA Pfrut_084595-RA
Pcer_027437-RA Pfrut_067297-RA
